Hour,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint
2946,3.85,0.087847871,0,13.3,20
2947,4.35,0.01736629,0,11.6,20
2948,4.55,0,0,10,20
2949,4.35,0,0,9.4,20
2950,3.85,0,0,9.4,20
2951,3.35,0,0,8.8,20
2952,3,0,0,8.8,20
2953,3,0,0,8.3,20
2954,2.75,0,0,8.3,20
2955,2.5,0,0,8.3,20
2956,2.3,0,0,8.3,20
2957,2.4,0.00000761,0,8.3,20
2958,2.6,0.027888613,0,9.4,20
2959,2.85,0.107280194,0,10,20
2960,3.35,0.232245258,0,10,20
2961,4,0.340959516,0,12.2,20
2962,3.75,0.459732129,0,13.8,20
2963,3.25,0.513976226,0,15,20
2964,3,0.522277516,0,14.4,20
2965,3,0.510755903,0,14.4,20
2966,3,0.49442371,0,15.5,20
2967,3,0.385888935,0,15,20
2968,3.175,0.307433548,0,12.7,20
2969,3.35,0.194586258,0,12.7,20
2970,3.85,0.087847871,0,11.6,20
2971,4.35,0.01736629,0,11.1,20
2972,4.55,0,0,10.5,20
2973,4.35,0,0,10,20
2974,3.85,0,0,10.5,20
2975,3.35,0,0,9.4,20
2976,3,0,0,9.4,20
2977,3,0,0,8.8,20
2978,2.75,0,0,9.4,20
2979,2.5,0,0,9.4,20
2980,2.3,0,0,10,20
2981,2.4,0.00000761,0,10,20
2982,2.6,0.027888613,0,10.5,20
2983,2.85,0.107280194,0,12.2,20
2984,3.35,0.232245258,0,12.7,20
2985,4,0.340959516,0,13.8,20
2986,3.75,0.459732129,0,15,20
2987,3.25,0.513976226,0,16.1,20
2988,3,0.522277516,0,16.6,20
2989,3,0.510755903,0,18.3,20
2990,3,0.49442371,0,18.3,20
2991,3,0.385888935,0,19.4,20
2992,3.175,0.307433548,0,20,20
2993,3.35,0.194586258,0,20.5,20
2994,3.85,0.087847871,0,19.4,20
2995,4.35,0.01736629,0,17.7,20
2996,4.55,0,0,14.4,20
2997,4.35,0,0,13.8,20
2998,3.85,0,0,12.2,20
2999,3.35,0,0,10.5,20
3000,3,0,0,9.4,20
3001,3,0,0,8.3,20
3002,2.75,0,0,10,20
3003,2.5,0,0,10,20
3004,2.3,0,0,9.4,20
3005,2.4,0.00000761,0,10.5,20
3006,2.6,0.027888613,0,11.6,20
3007,2.85,0.107280194,0,11.1,20
3008,3.35,0.232245258,0,10,20
3009,4,0.340959516,0,11.1,20
3010,3.75,0.459732129,0,11.6,20
3011,3.25,0.513976226,0,13.8,20
3012,3,0.522277516,0,16.1,20
3013,3,0.510755903,0,10,20
3014,3,0.49442371,0,14.4,20
3015,3,0.385888935,0,13.8,20
3016,3.175,0.307433548,0,11.6,20
3017,3.35,0.194586258,0,12.7,20
3018,3.85,0.087847871,0,11.6,20
3019,4.35,0.01736629,0,10,20
3020,4.55,0,0,8.8,20
3021,4.35,0,0,8.8,20
3022,3.85,0,0,8.3,20
3023,3.35,0,0,8.3,20
3024,3,0,0,8.3,20
3025,3,0,0,7.7,20
3026,2.75,0,0,7.2,20
3027,2.5,0,0,7.2,20
3028,2.3,0,0,7.2,20
3029,2.4,0.00000761,0,7.2,20
3030,2.6,0.027888613,0,7.7,20
3031,2.85,0.107280194,0,10,20
3032,3.35,0.232245258,0,12.7,20
3033,4,0.340959516,0,14.4,20
3034,3.75,0.459732129,0,16.1,20
3035,3.25,0.513976226,0,17.2,20
3036,3,0.522277516,0,17.2,20
3037,3,0.510755903,0,18.3,20
3038,3,0.49442371,0,17.7,20
3039,3,0.385888935,0,20.5,20
3040,3.175,0.307433548,0,16.6,20
3041,3.35,0.194586258,0,13.3,20
3042,3.85,0.087847871,0,12.7,20
3043,4.35,0.01736629,0,11.6,20
3044,4.55,0,0,10.5,20
3045,4.35,0,0,10,20
3046,3.85,0,0,9.4,20
3047,3.35,0,0,9.4,20
3048,3,0,0,8.8,20
3049,3,0,0,8.8,20
3050,2.75,0,0,8.8,20
3051,2.5,0,0,8.8,20
3052,2.3,0,0,10,20
3053,2.4,0.00000761,0,10,20
3054,2.6,0.027888613,0,10.5,20
3055,2.85,0.107280194,0,10.5,20
3056,3.35,0.232245258,0,11.1,20
3057,4,0.340959516,0,12.7,20
3058,3.75,0.459732129,0,13.3,20
3059,3.25,0.513976226,0,13.8,20
3060,3,0.522277516,0,14.4,20
3061,3,0.510755903,0,14.4,20
3062,3,0.49442371,0,13.8,20
3063,3,0.385888935,0,13.9,20
3064,3.175,0.307433548,0,13.8,20
3065,3.35,0.194586258,0,13.8,20
3066,3.85,0.087847871,0,13.3,20
3067,4.35,0.01736629,0,12.7,20
3068,4.55,0,0,12.7,20
3069,4.35,0,0,11.6,20
3070,3.85,0,0,11.6,20
3071,3.35,0,0,11.1,20
3072,3,0,0,10.5,20
3073,3,0,0,10,20
3074,2.75,0,0,10.5,20
3075,2.5,0,0,10,20
3076,2.3,0,0,9.4,20
3077,2.4,0.00000761,0,8.8,20
3078,2.6,0.027888613,0,9.4,20
3079,2.85,0.107280194,0,12.2,20
3080,3.35,0.232245258,0,14.4,20
3081,4,0.340959516,0,16.6,20
3082,3.75,0.459732129,0,17.7,20
3083,3.25,0.513976226,0,18.8,20
3084,3,0.522277516,0,20.5,20
3085,3,0.510755903,0,20,20
3086,3,0.49442371,0,21.6,20
3087,3,0.385888935,0,22.2,20
3088,3.175,0.307433548,0,21.6,20
3089,3.35,0.194586258,0,21.1,20
3090,3.85,0.087847871,0,20.5,20
3091,4.35,0.01736629,0,19.4,20
3092,4.55,0,0,18.3,20
3093,4.35,0,0,17.7,20
3094,3.85,0,0,16.6,20
3095,3.35,0,0,16.1,20
3096,3,0,0,15,20
3097,3,0,0,15,20
3098,2.75,0,0,15.5,20
3099,2.5,0,0,15,20
3100,2.3,0,0,13.3,20
3101,2.4,0.00000761,0,11.1,20
3102,2.6,0.027888613,0,11.1,20
3103,2.85,0.107280194,0,13.8,20
3104,3.35,0.232245258,0,13.8,20
3105,4,0.340959516,0,15.5,20
3106,3.75,0.459732129,0,16.1,20
3107,3.25,0.513976226,0,18.3,20
3108,3,0.522277516,0,17.2,20
3109,3,0.510755903,0,16.6,20
3110,3,0.49442371,0,18.3,20
3111,3,0.385888935,0,18.8,20
3112,3.175,0.307433548,0,18.3,20
3113,3.35,0.194586258,0,16.1,20
3114,3.85,0.087847871,0,16.6,20
3115,4.35,0.01736629,0,15,20
3116,4.55,0,0,12.7,20
3117,4.35,0,0,12.2,20
3118,3.85,0,0,10.5,20
3119,3.35,0,0,10,20
3120,3,0,0,10,20
3121,3,0,0,10,20
3122,2.75,0,0,8.3,20
3123,2.5,0,0,6.1,20
3124,2.3,0,0,5,20
3125,2.4,0.00000761,0,4.4,20
3126,2.6,0.027888613,0,6.6,20
3127,2.85,0.107280194,0,12.2,20
3128,3.35,0.232245258,0,13.8,20
3129,4,0.340959516,0,15,20
3130,3.75,0.459732129,0,17.2,20
3131,3.25,0.513976226,0,17.7,20
3132,3,0.522277516,0,18.3,20
3133,3,0.510755903,0,18.8,20
3134,3,0.49442371,0,17.7,20
3135,3,0.385888935,0,17.2,20
3136,3.175,0.307433548,0,16.1,20
3137,3.35,0.194586258,0,15.5,20
3138,3.85,0.087847871,0,14.4,20
3139,4.35,0.01736629,0,13.8,20
3140,4.55,0,0,12.7,20
3141,4.35,0,0,13.8,20
3142,3.85,0,0,14.4,20
3143,3.35,0,0,13.3,20
3144,3,0,0,12.2,20
3145,3,0,0,12.2,20
3146,2.75,0,0,12.2,20
3147,2.5,0,0,12.2,20
3148,2.3,0,0,11.6,20
3149,2.4,0.00000761,0,11.6,20
3150,2.6,0.027888613,0,11.6,20
3151,2.85,0.107280194,0,13.3,20
3152,3.35,0.232245258,0,14.4,20
3153,4,0.340959516,0,14.4,20
3154,3.75,0.459732129,0,14.4,20
3155,3.25,0.513976226,0,13.8,20
3156,3,0.522277516,0,16.1,20
3157,3,0.510755903,0,19.4,20
3158,3,0.49442371,0,15,20
3159,3,0.385888935,0,16.6,20
3160,3.175,0.307433548,0,16.1,20
3161,3.35,0.194586258,0,15,20
3162,3.85,0.087847871,0,12.2,20
3163,4.35,0.01736629,0,11.1,20
3164,4.55,0,0,10.5,20
3165,4.35,0,0,9.4,20
3166,3.85,0,0,9.4,20
3167,3.35,0,0,9.4,20
3168,3,0,0,8.8,20
3169,3,0,0,8.2,20
3170,2.75,0,0,7.7,20
3171,2.5,0,0,7.7,20
3172,2.3,0,0,6.6,20
3173,2.4,0.00000761,0,6.6,20
3174,2.6,0.027888613,0,6.6,20
3175,2.85,0.107280194,0,7.7,20
3176,3.35,0.232245258,0,8.3,20
3177,4,0.340959516,0,10,20
3178,3.75,0.459732129,0,11.1,20
3179,3.25,0.513976226,0,12.2,20
3180,3,0.522277516,0,13.3,20
3181,3,0.510755903,0,14.4,20
3182,3,0.49442371,0,15,20
3183,3,0.385888935,0,15,20
3184,3.175,0.307433548,0,15.5,20
3185,3.35,0.194586258,0,14.4,20
3186,3.85,0.087847871,0,13.8,20
3187,4.35,0.01736629,0,12.2,20
3188,4.55,0,0,11.1,20
3189,4.35,0,0,10,20
3190,3.85,0,0,8.8,20
3191,3.35,0,0,8.8,20
3192,3,0,0,7.2,20
3193,3,0,0,7.2,20
3194,2.75,0,0,7.2,20
3195,2.5,0,0,5.5,20
3196,2.3,0,0,6.1,20
3197,2.4,0.00000761,0,5.5,20
3198,2.6,0.027888613,0,6.1,20
3199,2.85,0.107280194,0,10,20
3200,3.35,0.232245258,0,12.2,20
3201,4,0.340959516,0,13.8,20
3202,3.75,0.459732129,0,15.5,20
3203,3.25,0.513976226,0,15.5,20
3204,3,0.522277516,0,17.7,20
3205,3,0.510755903,0,19.4,20
3206,3,0.49442371,0,21.1,20
3207,3,0.385888935,0,22.2,20
3208,3.175,0.307433548,0,22.2,20
3209,3.35,0.194586258,0,22,20
3210,3.85,0.087847871,0,21.6,20
3211,4.35,0.01736629,0,20,20
3212,4.55,0,0,17.7,20
3213,4.35,0,0,14.4,20
3214,3.85,0,0,13.8,20
3215,3.35,0,0,12.7,20
3216,3,0,0,10.5,20
3217,3,0,0,10.5,20
3218,2.75,0,0,9.4,20
3219,2.5,0,0,7.7,20
3220,2.3,0,0,7.2,20
3221,2.4,0.00000761,0,7.2,20
3222,2.6,0.027888613,0,9.4,20
3223,2.85,0.107280194,0,15,20
3224,3.35,0.232245258,0,18.8,20
3225,4,0.340959516,0,19.4,20
3226,3.75,0.459732129,0,18.3,20
3227,3.25,0.513976226,0,18.8,20
3228,3,0.522277516,0,21.1,20
3229,3,0.510755903,0,21.6,20
3230,3,0.49442371,0,21.1,20
3231,3,0.385888935,0,21.1,20
3232,3.175,0.307433548,0,20,20
3233,3.35,0.194586258,0,16.6,20
3234,3.85,0.087847871,0,16.6,20
3235,4.35,0.01736629,0,16.1,20
3236,4.55,0,0,15,20
3237,4.35,0,0,13.8,20
3238,3.85,0,0,13.3,20
3239,3.35,0,0,13.8,20
3240,3,0,0,12.7,20
3241,3,0,0,12.7,20
3242,2.75,0,0,12.7,20
3243,2.5,0,0,12.2,20
3244,2.3,0,0,12.2,20
3245,2.4,0.00000761,0,12.7,20
3246,2.6,0.027888613,0,12.2,20
3247,2.85,0.107280194,0,12.2,20
3248,3.35,0.232245258,0,12.7,20
3249,4,0.340959516,0,14.4,20
3250,3.75,0.459732129,0,17.7,20
3251,3.25,0.513976226,0,18.8,20
3252,3,0.522277516,0,17.2,20
3253,3,0.510755903,0,20.5,20
3254,3,0.49442371,0,20.5,20
3255,3,0.385888935,0,22.2,20
3256,3.175,0.307433548,0,17.2,20
3257,3.35,0.194586258,0,13.8,20
3258,3.85,0.087847871,0,15,20
3259,4.35,0.01736629,0,14.4,20
3260,4.55,0,0,13.3,20
3261,4.35,0,0,11.6,20
3262,3.85,0,0,11.6,20
3263,3.35,0,0,11.1,20
3264,3,0,0,10.7,20
3265,3,0,0,10.5,20
3266,2.75,0,0,10,20
3267,2.5,0,0,9.4,20
3268,2.3,0,0,8.8,20
3269,2.4,0.00000761,0,8.3,20
3270,2.6,0.027888613,0,8.3,20
3271,2.85,0.107280194,0,8.3,20
3272,3.35,0.232245258,0,9.4,20
3273,4,0.340959516,0,9.4,20
3274,3.75,0.459732129,0,10.1,20
3275,3.25,0.513976226,0,10.5,20
3276,3,0.522277516,0,11.1,20
3277,3,0.510755903,0,12.7,20
3278,3,0.49442371,0,13.8,20
3279,3,0.385888935,0,14.4,20
3280,3.175,0.307433548,0,12.2,20
3281,3.35,0.194586258,0,13.8,20
3282,3.85,0.087847871,0,13.3,20
3283,4.35,0.01736629,0,12.8,20
3284,4.55,0,0,12.2,20
3285,4.35,0,0,12.2,20
3286,3.85,0,0,11.6,20
3287,3.35,0,0,11.1,20
3288,3,0,0,10,20
3289,3,0,0,9.4,20
3290,2.75,0,0,8.3,20
3291,2.5,0,0,7.2,20
3292,2.3,0,0,8.3,20
3293,2.4,0.00000761,0,9.4,20
3294,2.6,0.027888613,0,10,20
3295,2.85,0.107280194,0,10.5,20
3296,3.35,0.232245258,0,13.3,20
3297,4,0.340959516,0,13.8,20
3298,3.75,0.459732129,0,14.4,20
3299,3.25,0.513976226,0,13.8,20
3300,3,0.522277516,0,14.8,20
3301,3,0.510755903,0,15.5,20
3302,3,0.49442371,0,15,20
3303,3,0.385888935,0,15.5,20
3304,3.175,0.307433548,0,15,20
3305,3.35,0.194586258,0,12.7,20
3306,3.85,0.087847871,0,11.1,20
3307,4.35,0.01736629,0,11.1,20
3308,4.55,0,0,10.5,20
3309,4.35,0,0,10,20
3310,3.85,0,0,10,20
3311,3.35,0,0,10,20
3312,3,0,0,10,20
3313,3,0,0,10,20
3314,2.75,0,0,9.4,20
3315,2.5,0,0,8.8,20
3316,2.3,0,0,8.3,20
3317,2.4,0.00000761,0,8.3,20
3318,2.6,0.027888613,0,8.8,20
3319,2.85,0.107280194,0,9.4,20
3320,3.35,0.232245258,0,9.4,20
3321,4,0.340959516,0,10,20
3322,3.75,0.459732129,0,10.5,20
3323,3.25,0.513976226,0,10.5,20
3324,3,0.522277516,0,11.6,20
3325,3,0.510755903,0,11.1,20
3326,3,0.49442371,0,9.4,20
3327,3,0.385888935,0,10,20
3328,3.175,0.307433548,0,10,20
3329,3.35,0.194586258,0,8.8,20
3330,3.85,0.087847871,0,8.3,20
3331,4.35,0.01736629,0,8.3,20
3332,4.55,0,0,7.7,20
3333,4.35,0,0,7.7,20
3334,3.85,0,0,7.7,20
3335,3.35,0,0,7.8,20
3336,3,0,0,7.7,20
3337,3,0,0,7.2,20
3338,2.75,0,0,7.7,20
3339,2.5,0,0,7.2,20
3340,2.3,0,0,7.2,20
3341,2.4,0.00000761,0,6.6,20
3342,2.6,0.027888613,0,6.6,20
3343,2.85,0.107280194,0,7.2,20
3344,3.35,0.232245258,0,8.3,20
3345,4,0.340959516,0,10,20
3346,3.75,0.459732129,0,10,20
3347,3.25,0.513976226,0,11.6,20
3348,3,0.522277516,0,11.6,20
3349,3,0.510755903,0,12.7,20
3350,3,0.49442371,0,15,20
3351,3,0.385888935,0,14.4,20
3352,3.175,0.307433548,0,14.4,20
3353,3.35,0.194586258,0,14.4,20
3354,3.85,0.087847871,0,13.8,20
3355,4.35,0.01736629,0,12.7,20
3356,4.55,0,0,8.8,20
3357,4.35,0,0,7.7,20
3358,3.85,0,0,7.2,20
3359,3.35,0,0,6.6,20
3360,3,0,0,5.5,20
3361,3,0,0,5,20
3362,2.75,0,0,5,20
3363,2.5,0,0,5,20
3364,2.3,0,0,5.5,20
3365,2.4,0.00000761,0,6.1,20
3366,2.6,0.027888613,0,8.3,20
3367,2.85,0.107280194,0,10.5,20
3368,3.35,0.232245258,0,14.4,20
3369,4,0.340959516,0,15.3,20
3370,3.75,0.459732129,0,16.1,20
3371,3.25,0.513976226,0,17.7,20
3372,3,0.522277516,0,17.7,20
3373,3,0.510755903,0,18.8,20
3374,3,0.49442371,0,20.5,20
3375,3,0.385888935,0,20.5,20
3376,3.175,0.307433548,0,21.1,20
3377,3.35,0.194586258,0,20,20
3378,3.85,0.087847871,0,18.3,20
3379,4.35,0.01736629,0,16.6,20
3380,4.55,0,0,13.3,20
3381,4.35,0,0,12.2,20
3382,3.85,0,0,11.1,20
3383,3.35,0,0,9.4,20
3384,3,0,0,8.8,20
3385,3,0,0,7.7,20
3386,2.75,0,0,7.7,20
3387,2.5,0,0,7.7,20
3388,2.3,0,0,7.7,20
3389,2.4,0.00000761,0,8.3,20
3390,2.6,0.027888613,0,12.2,20
3391,2.85,0.107280194,0,15.5,20
3392,3.35,0.232245258,0,19.4,20
3393,4,0.340959516,0,22.2,20
3394,3.75,0.459732129,0,25,20
3395,3.25,0.513976226,0,24.4,20
3396,3,0.522277516,0,25,20
3397,3,0.510755903,0,25.5,20
3398,3,0.49442371,0,25,20
3399,3,0.385888935,0,25,20
3400,3.175,0.307433548,0,25,20
3401,3.35,0.194586258,0,22.7,20
3402,3.85,0.087847871,0,21.1,20
3403,4.35,0.01736629,0,19.4,20
3404,4.55,0,0,17.2,20
3405,4.35,0,0,15.5,20
3406,3.85,0,0,13.3,20
3407,3.35,0,0,13.3,20
3408,3,0,0,11.6,20
3409,3,0,0,10.5,20
3410,2.75,0,0,10.5,20
3411,2.5,0,0,10,20
3412,2.3,0,0,10,20
3413,2.4,0.00000761,0,10,20
3414,2.6,0.027888613,0,12.7,20
3415,2.85,0.107280194,0,16.6,20
3416,3.35,0.232245258,0,18.8,20
3417,4,0.340959516,0,22.2,20
3418,3.75,0.459732129,0,25,20
3419,3.25,0.513976226,0,27.2,20
3420,3,0.522277516,0,28.8,20
3421,3,0.510755903,0,30,20
3422,3,0.49442371,0,30,20
3423,3,0.385888935,0,25.7,20
3424,3.175,0.307433548,0,21.1,20
3425,3.35,0.194586258,0,23.8,20
3426,3.85,0.087847871,0,22.7,20
3427,4.35,0.01736629,0,21.1,20
3428,4.55,0,0,18.8,20
3429,4.35,0,0,18.8,20
3430,3.85,0,0,17.2,20
3431,3.35,0,0,17.2,20
3432,3,0,0,16.6,20
3433,3,0,0,17.7,20
3434,2.75,0,0,16.6,20
3435,2.5,0,0,16.1,20
3436,2.3,0,0,14.4,20
3437,2.4,0.00000761,0,13.3,20
3438,2.6,0.027888613,0,15.5,20
3439,2.85,0.107280194,0,18.3,20
3440,3.35,0.232245258,0,20,20
3441,4,0.340959516,0,22.7,20
3442,3.75,0.459732129,0,22.7,20
3443,3.25,0.513976226,0,23.8,20
3444,3,0.522277516,0,23.8,20
3445,3,0.510755903,0,23.8,20
3446,3,0.49442371,0,25.5,20
3447,3,0.385888935,0,25.5,20
3448,3.175,0.307433548,0,24.4,20
3449,3.35,0.194586258,0,23.8,20
3450,3.85,0.087847871,0,22.2,20
3451,4.35,0.01736629,0,20.5,20
3452,4.55,0,0,18.8,20
3453,4.35,0,0,17.7,20
3454,3.85,0,0,16.6,20
3455,3.35,0,0,16.6,20
3456,3,0,0,16.1,20
3457,3,0,0,15,20
3458,2.75,0,0,15.5,20
3459,2.5,0,0,15.5,20
3460,2.3,0,0,15.5,20
3461,2.4,0.00000761,0,15,20
3462,2.6,0.027888613,0,15.5,20
3463,2.85,0.107280194,0,16.6,20
3464,3.35,0.232245258,0,20,20
3465,4,0.340959516,0,22.7,20
3466,3.75,0.459732129,0,23.3,20
3467,3.25,0.513976226,0,24.4,20
3468,3,0.522277516,0,25,20
3469,3,0.510755903,0,26.1,20
3470,3,0.49442371,0,27.2,20
3471,3,0.385888935,0,27.2,20
3472,3.175,0.307433548,0,22.7,20
3473,3.35,0.194586258,0,21.6,20
3474,3.85,0.087847871,0,21.6,20
3475,4.35,0.01736629,0,18.8,20
3476,4.55,0,0,18.3,20
3477,4.35,0,0,17.2,20
3478,3.85,0,0,16.1,20
3479,3.35,0,0,16.6,20
3480,3,0,0,15.5,20
3481,3,0,0,15.5,20
3482,2.75,0,0,15.5,20
3483,2.5,0,0,16.6,20
3484,2.3,0,0,16.1,20
3485,2.4,0.00000761,0,16.1,20
3486,2.6,0.027888613,0,16,20
3487,2.85,0.107280194,0,16.6,20
3488,3.35,0.232245258,0,17.7,20
3489,4,0.340959516,0,18.3,20
3490,3.75,0.459732129,0,19.4,20
3491,3.25,0.513976226,0,20,20
3492,3,0.522277516,0,19.8,20
3493,3,0.510755903,0,19.4,20
3494,3,0.49442371,0,20,20
3495,3,0.385888935,0,20,20
3496,3.175,0.307433548,0,21.1,20
3497,3.35,0.194586258,0,20,20
3498,3.85,0.087847871,0,18.8,20
3499,4.35,0.01736629,0,19.4,20
3500,4.55,0,0,17.7,20
3501,4.35,0,0,17.7,20
3502,3.85,0,0,17.2,20
3503,3.35,0,0,16.6,20
3504,3,0,0,16.6,20
3505,3,0,0,16.1,20
3506,2.75,0,0,16.1,20
3507,2.5,0,0,13.8,20
3508,2.3,0,0,11.1,20
3509,2.4,0.00000761,0,10.5,20
3510,2.6,0.027888613,0,9.4,20
3511,2.85,0.107280194,0,8.3,20
3512,3.35,0.232245258,0,7.7,20
3513,4,0.340959516,0,8.8,20
3514,3.75,0.459732129,0,10.5,20
3515,3.25,0.513976226,0,12.7,20
3516,3,0.522277516,0,12.7,20
3517,3,0.510755903,0,13.8,20
3518,3,0.49442371,0,15,20
3519,3,0.385888935,0,15.5,20
3520,3.175,0.307433548,0,16.6,20
3521,3.35,0.194586258,0,16.1,20
3522,3.85,0.087847871,0,15.5,20
3523,4.35,0.01736629,0,14.4,20
3524,4.55,0,0,12.7,20
3525,4.35,0,0,12.2,20
3526,3.85,0,0,11.1,20
3527,3.35,0,0,9.4,20
3528,3,0,0,10,20
3529,3,0,0,8.8,20
3530,2.75,0,0,6.6,20
3531,2.5,0,0,5,20
3532,2.3,0,0,4.4,20
3533,2.4,0.00000761,0,3.3,20
3534,2.6,0.027888613,0,7.7,20
3535,2.85,0.107280194,0,10.5,20
3536,3.35,0.232245258,0,13.3,20
3537,4,0.340959516,0,14.4,20
3538,3.75,0.459732129,0,14.4,20
3539,3.25,0.513976226,0,16.6,20
3540,3,0.522277516,0,18.3,20
3541,3,0.510755903,0,19.4,20
3542,3,0.49442371,0,20,20
3543,3,0.385888935,0,20,20
3544,3.175,0.307433548,0,17.7,20
3545,3.35,0.194586258,0,17.2,20
3546,3.85,0.087847871,0,17.7,20
3547,4.35,0.01736629,0,17.7,20
3548,4.55,0,0,16.1,20
3549,4.35,0,0,15.5,20
3550,3.85,0,0,16.1,20
3551,3.35,0,0,14.4,20
3552,3,0,0,13.8,20
3553,3,0,0,12.2,20
3554,2.75,0,0,11.1,20
3555,2.5,0,0,9.4,20
3556,2.3,0,0,9.4,20
3557,2.4,0.00000761,0,8.3,20
3558,2.6,0.027888613,0,11.1,20
3559,2.85,0.107280194,0,14.4,20
3560,3.35,0.232245258,0,16.6,20
3561,4,0.340959516,0,19.4,20
3562,3.75,0.459732129,0,21.6,20
3563,3.25,0.513976226,0,22.2,20
3564,3,0.522277516,0,22.7,20
3565,3,0.510755903,0,24.4,20
3566,3,0.49442371,0,24.4,20
3567,3,0.385888935,0,25,20
3568,3.175,0.307433548,0,22.2,20
3569,3.35,0.194586258,0,21.6,20
3570,3.85,0.087847871,0,21.1,20
3571,4.35,0.01736629,0,18.8,20
3572,4.55,0,0,17.2,20
3573,4.35,0,0,16.1,20
3574,3.85,0,0,15.5,20
3575,3.35,0,0,14.4,20
3576,3,0,0,14.4,20
3577,3,0,0,13.3,20
3578,2.75,0,0,13.3,20
3579,2.5,0,0,13.3,20
3580,2.3,0,0,13.3,20
3581,2.4,0.00000761,0,12.7,20
3582,2.6,0.027888613,0,15,20
3583,2.85,0.107280194,0,16.1,20
3584,3.35,0.232245258,0,17.7,20
3585,4,0.340959516,0,17.7,20
3586,3.75,0.459732129,0,21.6,20
3587,3.25,0.513976226,0,23.3,20
3588,3,0.522277516,0,24.4,20
3589,3,0.510755903,0,25,20
3590,3,0.49442371,0,23.8,20
3591,3,0.385888935,0,24.4,20
3592,3.175,0.307433548,0,22.7,20
3593,3.35,0.194586258,0,21.1,20
3594,3.85,0.087847871,0,20.5,20
3595,4.35,0.01736629,0,19.4,20
3596,4.55,0,0,18.3,20
3597,4.35,0,0,18.3,20
3598,3.85,0,0,17.7,20
3599,3.35,0,0,17.8,20
3600,3,0,0,17.7,20
3601,3,0,0,17.2,20
3602,2.75,0,0,16.6,20
3603,2.5,0,0,16.1,20
3604,2.3,0,0,15.5,20
3605,2.4,0.00000761,0,15.5,20
3606,2.6,0.027888613,0,16.6,20
3607,2.85,0.107280194,0,18.3,20
3608,3.35,0.232245258,0,19.4,20
3609,4,0.340959516,0,21.6,20
3610,3.75,0.459732129,0,22.2,20
3611,3.25,0.513976226,0,23.8,20
3612,3,0.522277516,0,24.4,20
3613,3,0.510755903,0,23.8,20
3614,3,0.49442371,0,23.3,20
3615,3,0.385888935,0,23.3,20
3616,3.175,0.307433548,0,23.3,20
3617,3.35,0.194586258,0,22.2,20
3618,3.85,0.087847871,0,21.1,20
3619,4.35,0.01736629,0,20,20
3620,4.55,0,0,18.3,20
3621,4.35,0,0,18.3,20
3622,3.85,0,0,17.7,20
3623,3.35,0,0,17.1,20
3624,3,0,0,16.5,20
3625,3,0,0,15.8,20
3626,2.75,0,0,15.2,20
3627,2.5,0,0,14.6,20
3628,2.3,0,0,14,20
3629,2.4,0.00000761,0,13,20
3630,2.6,0.027888613,0,14,20
3631,2.85,0.107280194,0,14,20
3632,3.35,0.232245258,0,15,20
3633,4,0.340959516,0,16,20
3634,3.75,0.459732129,0,16,20
3635,3.25,0.513976226,0,17,20
3636,3,0.522277516,0,16.7,20
3637,3,0.510755903,0,16,20
3638,3,0.49442371,0,16,20
3639,3,0.385888935,0,17,20
3640,3.175,0.307433548,0,17,20
3641,3.35,0.194586258,0,16,20
3642,3.85,0.087847871,0,14,20
3643,4.35,0.01736629,0,13,20
3644,4.55,0,0,13,20
3645,4.35,0,0,12,20
3646,3.85,0,0,12,20
3647,3.35,0,0,11,20
3648,3,0,0,11,20
3649,3,0,0,11,20
3650,2.75,0,0,10,20
3651,2.5,0,0,10,20
3652,2.3,0,0,10,20
3653,2.4,0.00000761,0,9,20
3654,2.6,0.027888613,0,9,20
3655,2.85,0.107280194,0,11,20
3656,3.35,0.232245258,0,13.1,20
3657,4,0.340959516,0,15,20
3658,3.75,0.459732129,0,17,20
3659,3.25,0.513976226,0,18,20
3660,3,0.522277516,0,19,20
3661,3,0.510755903,0,19,20
3662,3,0.49442371,0,21,20
3663,3,0.385888935,0,21,20
3664,3.175,0.307433548,0,21,20
3665,3.35,0.194586258,0,20,20
3666,3.85,0.087847871,0,20,20
3667,4.35,0.01736629,0,18,20
3668,4.55,0,0,15,20
3669,4.35,0,0,14,20
3670,3.85,0,0,15,20
3671,3.35,0,0,11,20
3672,3,0,0,10,20
3673,3,0,0,11,20
3674,2.75,0,0,10,20
3675,2.5,0,0,10,20
3676,2.3,0,0,9,20
3677,2.4,0.00000761,0,10,20
3678,2.6,0.027888613,0,12,20
3679,2.85,0.107280194,0,14,20
3680,3.35,0.232245258,0,17,20
3681,4,0.340959516,0,19,20
3682,3.75,0.459732129,0,20,20
3683,3.25,0.513976226,0,20,20
3684,3,0.522277516,0,19,20
3685,3,0.510755903,0,19,20
3686,3,0.49442371,0,20,20
3687,3,0.385888935,0,19,20
3688,3.175,0.307433548,0,18,20
3689,3.35,0.194586258,0,14,20
3690,3.85,0.087847871,0,13,20
3691,4.35,0.01736629,0,13,20
3692,4.55,0,0,13,20
3693,4.35,0,0,13,20
3694,3.85,0,0,13,20
3695,3.35,0,0,13,20
3696,3,0,0,12,20
3697,3,0,0,11,20
3698,2.75,0,0,10,20
3699,2.5,0,0,9,20
3700,2.3,0,0,10,20
