"Month","Week","Hour","Buy_Energy","Sell_Energy","Power_Consumed","Power_Produced","Power_Purchased","Power_Export","Batt_Discharge","Batt_Charge","Set_point","Outdoor_temp","Indoor_temp","Battery_SOC","Battery_SOH","HP_kW","Scheduled_Loads_kW","WH_kW","AC_kW","NonControllableLoads_kW","EndUseLoads_kW","Month_1","Week_1","Hour_1","Buy_Energy_1","Sell_Energy_1","Power_Consumed_1","Power_Produced_1","Power_Purchased_1","Power_Export_1","Batt_Discharge_1","Batt_Charge_1","Set_point_1","Outdoor_temp_1","Indoor_temp_1","Battery_SOC_1","Battery_SOH_1","HP_kW_1","Scheduled_Loads_kW_1","WH_kW_1","AC_kW_1","NonControllableLoads_kW_1","EndUseLoads_kW_1","Month_2","Week_2","Hour_2","Buy_Energy_2","Sell_Energy_2","Power_Consumed_2","Power_Produced_2","Power_Purchased_2","Power_Export_2","Batt_Discharge_2","Batt_Charge_2","Set_point_2","Outdoor_temp_2","Indoor_temp_2","Battery_SOC_2","Battery_SOH_2","HP_kW_2","Scheduled_Loads_kW_2","WH_kW_2","AC_kW_2","NonControllableLoads_kW_2","EndUseLoads_kW_2","Month_3","Week_3","Hour_3","Buy_Energy_3","Sell_Energy_3","Power_Consumed_3","Power_Produced_3","Power_Purchased_3","Power_Export_3","Batt_Discharge_3","Batt_Charge_3","Set_point_3","Outdoor_temp_3","Indoor_temp_3","Battery_SOC_3","Battery_SOH_3","HP_kW_3","Scheduled_Loads_kW_3","WH_kW_3","AC_kW_3","NonControllableLoads_kW_3","EndUseLoads_kW_3","Month_4","Week_4","Hour_4","Buy_Energy_4","Sell_Energy_4","Power_Consumed_4","Power_Produced_4","Power_Purchased_4","Power_Export_4","Batt_Discharge_4","Batt_Charge_4","Set_point_4","Outdoor_temp_4","Indoor_temp_4","Battery_SOC_4","Battery_SOH_4","HP_kW_4","Scheduled_Loads_kW_4","WH_kW_4","AC_kW_4","NonControllableLoads_kW_4","EndUseLoads_kW_4"
1.0,1.0,63.0,0.1,0.03,3.7018800698866405,1.54355574,2.1583243298866406,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,0.7947991997127095,3.7018800698866405,1.0,1.0,63.0,0.1,0.03,3.2653717579017205,1.54355574,1.7218160179017206,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000015,0.0,0.9677456866635175,3.265371757901721,1.0,1.0,63.0,0.1,0.03,3.3400568915040982,1.54355574,1.7965011515040983,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,0.7204403755930823,3.3400568915040982,1.0,1.0,63.0,0.1,0.03,3.9337221694977167,1.54355574,2.3901664294977167,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,1.139059282103007,3.9337221694977162,1.0,1.0,63.0,0.1,0.03,3.614903577484443,1.54355574,2.071347837484443,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.6170779727167686,3.614903577484443
1.0,1.0,64.0,0.1,0.03,3.7004135829963873,1.229734192,2.4706793909963873,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904846,0.0,0.7933327128224555,3.7004135829963873,1.0,1.0,64.0,0.1,0.03,3.2653717579017205,1.229734192,2.0356375659017205,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000026,0.0,0.9677456866635175,3.265371757901721,1.0,1.0,64.0,0.1,0.03,3.39674015671021,1.229734192,2.16700596471021,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274834,0.0,0.777123640799192,3.3967401567102096,1.0,1.0,64.0,0.1,0.03,3.933722169497717,1.229734192,2.703987977497717,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,1.139059282103007,3.9337221694977167,1.0,1.0,64.0,0.1,0.03,3.614903577484443,1.229734192,2.385169385484443,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560753,0.0,0.6170779727167686,3.6149035774844434
1.0,1.0,65.0,0.1,0.03,3.76283191778305,0.778345032,2.9844868857830495,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.2476190476190484,0.0,0.8557510476091179,3.76283191778305,1.0,1.0,65.0,0.1,0.03,3.4589208947510546,0.778345032,2.6805758627510547,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000115,0.0,1.1612948235128502,3.4589208947510546,1.0,1.0,65.0,0.1,0.03,3.6089758991919823,0.778345032,2.8306308671919824,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274764,0.0,0.9893593832809655,3.6089758991919827,1.0,1.0,65.0,0.1,0.03,4.16153402534938,0.778345032,3.3831889933493797,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,1.3668711379546699,4.16153402534938,1.0,1.0,65.0,0.1,0.03,3.738319171719578,0.778345032,2.959974139719578,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,0.7404935669519035,3.7383191717195783
1.0,1.0,66.0,0.1,0.03,3.99654113654018,0.351391484,3.64514965254018,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,1.0894602663662492,3.9965411365401797,1.0,1.0,66.0,0.1,0.03,3.691179858970253,0.351391484,3.339788374970253,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000015,0.0,1.3935537877320496,3.691179858970253,1.0,1.0,66.0,0.1,0.03,4.002067615411613,0.351391484,3.6506761314116125,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,1.382451099500597,4.002067615411613,1.0,1.0,66.0,0.1,0.03,5.4349082523713745,0.351391484,5.083516768371375,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,1.0,0.24999999999999972,0.0,1.640245364976665,5.434908252371375,1.0,1.0,66.0,0.1,0.03,3.8864178848017397,0.351391484,3.5350264008017396,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.8885922800340654,3.8864178848017397
1.0,1.0,67.0,0.1,0.03,4.429404879580445,0.06946516,4.359939719580445,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904846,0.0,1.522324009406513,4.429404879580445,1.0,1.0,67.0,0.1,0.03,3.969890617241719,0.06946516,3.900425457241719,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000026,0.0,1.6722645460035155,3.969890617241719,1.0,1.0,67.0,0.1,0.03,5.249422444613498,0.06946516,5.179957284613498,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,1.0,0.19847328244274834,0.0,1.6298059287024804,5.249422444613498,1.0,1.0,67.0,0.1,0.03,4.762957326220116,0.06946516,4.693492166220116,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,1.968294438825406,4.762957326220116,1.0,1.0,67.0,0.1,0.03,4.064136341270881,0.06946516,3.9946711812708813,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560753,0.0,1.0663107365032067,4.064136341270881
1.0,1.0,68.0,0.1,0.03,5.701786445534353,0.0,5.701786445534353,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,1.0,0.2476190476190484,0.0,1.7947055753604209,5.701786445534353,1.0,1.0,68.0,0.1,0.03,4.304343525959053,0.0,4.304343525959053,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000115,0.0,2.006717454720848,4.304343525959053,1.0,1.0,68.0,0.1,0.03,4.242575772382477,0.0,4.242575772382477,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274764,0.0,1.6229592564714599,4.242575772382477,1.0,1.0,68.0,0.1,0.03,5.1566162134162585,0.0,5.1566162134162585,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,2.3619533260215486,5.1566162134162585,1.0,1.0,68.0,0.1,0.03,4.277398488263304,0.0,4.277398488263304,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,1.2795728834956293,4.277398488263304
1.0,1.0,69.0,0.1,0.03,4.694247044303028,0.0,4.694247044303028,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,1.7871661741290974,4.694247044303029,1.0,1.0,69.0,0.1,0.03,4.304343525959052,0.0,4.304343525959052,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000015,0.0,2.006717454720848,4.304343525959052,1.0,1.0,69.0,0.1,0.03,4.118688126831744,0.0,4.118688126831744,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,1.4990716109207285,4.118688126831745,1.0,1.0,69.0,0.1,0.03,5.1566162134162585,0.0,5.1566162134162585,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,2.3619533260215486,5.1566162134162585,1.0,1.0,69.0,0.1,0.03,4.277398488263303,0.0,4.277398488263303,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,1.2795728834956293,4.277398488263303
1.0,1.0,70.0,0.1,0.03,5.65267745331297,0.0,5.65267745331297,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,0.0,0.0,0.24761904761904846,3.7543145161279834,1.6507438895659383,5.65267745331297,1.0,1.0,70.0,0.1,0.03,1.8406650580877724,0.0,1.8406650580877724,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,0.03529109334435246,0.0,0.20000000000000026,0.0,1.6053739647434198,1.8406650580877724,1.0,1.0,70.0,0.1,0.03,5.825464307882088,0.0,5.825464307882088,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,0.0,0.0,0.19847328244274834,4.264872188678778,1.3621188367605617,5.825464307882088,1.0,1.0,70.0,0.1,0.03,2.938348796904518,0.0,2.938348796904518,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,0.0,0.0,0.2500000000000002,0.7987861349494014,1.8895626619551162,2.938348796904518,1.0,1.0,70.0,0.1,0.03,5.321722079632575,0.0,5.321722079632575,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,0.0,0.0,0.24299065420560753,4.055073118014026,1.023658307412941,5.3217220796325755
1.0,1.0,71.0,0.1,0.03,3.944500350284889,0.0,3.944500350284889,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.1969467229801323,0.0,0.2476190476190484,0.0,1.4999345796857086,3.9445003502848897,1.0,1.0,71.0,0.1,0.03,3.217120708904557,0.0,3.217120708904557,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,1.7328215371098203,0.0,0.20000000000000115,0.0,1.2842991717947356,3.217120708904557,1.0,1.0,71.0,0.1,0.03,3.2956542825509754,0.0,3.2956542825509754,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.0000748450390042,0.0,0.19847328244274764,0.0,1.0971061550692236,3.295654282550976,1.0,1.0,71.0,0.1,0.03,3.8637629495858117,0.0,3.8637629495858117,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.102112820021719,0.0,0.25000000000000006,0.0,1.5116501295640927,3.8637629495858117,1.0,1.0,71.0,0.1,0.03,3.3376505201654956,0.0,3.3376505201654956,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.2757332200295353,0.0,0.24299065420560764,0.0,0.8189266459303527,3.3376505201654956
1.0,1.0,72.0,0.1,0.03,3.652674354933828,0.0,3.652674354933828,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.1969467229801323,0.0,0.24761904761904774,0.0,1.208108584334648,3.652674354933828,1.0,1.0,72.0,0.1,0.03,3.142622558550272,0.0,3.142622558550272,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,1.7328215371098203,0.0,0.20000000000000015,0.0,1.2098010214404518,3.142622558550272,1.0,1.0,72.0,0.1,0.03,3.029584950896689,0.0,3.029584950896689,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.0000748450390042,0.0,0.1984732824427465,0.0,0.8310368234149386,3.029584950896689,1.0,1.0,72.0,0.1,0.03,3.7760768861602894,0.0,3.7760768861602894,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.102112820021719,0.0,0.24999999999999972,0.0,1.4239640661385706,3.7760768861602894,1.0,1.0,72.0,0.1,0.03,3.2901471644540736,0.0,3.2901471644540736,0.0,-0.0,-0.0,20.0,1.0,20.0,1.0,0.0,2.2757332200295353,0.0,0.24299065420560712,0.0,0.7714232902189315,3.290147164454074
1.0,1.0,73.0,0.1,0.03,3.475313575339562,0.0,3.475313575339562,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.3125754978738198,0.0,0.24761904761904846,0.0,0.9151190298466938,3.475313575339562,1.0,1.0,73.0,0.1,0.03,2.9361370050834736,0.0,2.9361370050834736,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,1.824022670641918,0.0,0.20000000000000026,0.0,0.9121143344415552,2.9361370050834736,1.0,1.0,73.0,0.1,0.03,2.8734059602498467,0.0,2.8734059602498467,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.105341942146324,0.0,0.19847328244274834,0.0,0.5695907356607744,2.8734059602498467,1.0,1.0,73.0,0.1,0.03,3.536330217718623,0.0,3.536330217718623,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.2127503368649655,0.0,0.2500000000000002,0.0,1.0735798808536572,3.536330217718623,1.0,1.0,73.0,0.1,0.03,3.220104238969407,0.0,3.220104238969407,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.3955086526626665,0.0,0.24299065420560753,0.0,0.5816049321011332,3.2201042389694075
1.0,1.0,74.0,0.1,0.03,3.1874150328903257,0.0,3.1874150328903257,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.3125754978738198,0.0,0.2476190476190484,0.0,0.6272204873974575,3.1874150328903257,1.0,1.0,74.0,0.1,0.03,2.7673988047395324,0.0,2.7673988047395324,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,1.824022670641918,0.0,0.20000000000000115,0.0,0.7433761340976133,2.7673988047395324,1.0,1.0,74.0,0.1,0.03,2.7680335168630448,0.0,2.7680335168630448,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.105341942146324,0.0,0.19847328244274764,0.0,0.4642182922739732,2.768033516863045,1.0,1.0,74.0,0.1,0.03,3.3377214137778077,0.0,3.3377214137778077,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.2127503368649655,0.0,0.25000000000000006,0.0,0.8749710769128424,3.3377214137778077,1.0,1.0,74.0,0.1,0.03,3.112509208556919,0.0,3.112509208556919,0.0,-0.0,-0.0,20.0,0.0,20.0,1.0,0.0,2.3955086526626665,0.0,0.24299065420560764,0.0,0.47400990168864476,3.112509208556919
1.0,1.0,75.0,0.1,0.03,3.187010046766713,0.0,3.187010046766713,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.4282042727675077,0.0,0.24761904761904774,0.0,0.5111867263801574,3.1870100467667126,1.0,1.0,75.0,0.1,0.03,2.7929423981175336,0.0,2.7929423981175336,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,1.915223804174016,0.0,0.20000000000000015,0.0,0.6777185939435173,2.7929423981175336,1.0,1.0,75.0,0.1,0.03,2.8322992559448936,0.0,2.8322992559448936,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.2106090392536437,0.0,0.1984732824427465,0.0,0.42321693424850365,2.8322992559448936,1.0,1.0,75.0,0.1,0.03,3.3710784719393736,0.0,3.3710784719393736,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.3233878537082115,0.0,0.24999999999999972,0.0,0.7976906182311625,3.3710784719393736,1.0,1.0,75.0,0.1,0.03,3.1904184543083023,0.0,3.1904184543083023,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.5152840852957974,0.0,0.24299065420560712,0.0,0.4321437148068978,3.1904184543083023
1.0,1.0,76.0,0.1,0.03,3.963963343688923,0.0,3.963963343688923,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,3.2503073415427632,0.0,0.24761904761904846,0.0,0.4660369545271112,3.963963343688923,1.0,1.0,76.0,0.1,0.03,2.774928843466778,0.0,2.774928843466778,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,1.915223804174016,0.0,0.20000000000000026,0.0,0.6597050392927617,2.774928843466778,1.0,1.0,76.0,0.1,0.03,2.8210502781299125,0.0,2.8210502781299125,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.2106090392536437,0.0,0.19847328244274834,0.0,0.4119679564335207,2.8210502781299125,1.0,1.0,76.0,0.1,0.03,3.3498760972748545,0.0,3.3498760972748545,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.3233878537082115,0.0,0.2500000000000002,0.0,0.7764882435666426,3.349876097274854,1.0,1.0,76.0,0.1,0.03,3.7360441990300304,0.0,3.7360441990300304,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,3.072396078872464,0.0,0.24299065420560753,0.0,0.4206574659519588,3.7360441990300304
1.0,1.0,77.0,0.1,0.03,5.231209194575604,3.044e-5,5.2311787545756046,0.0,-0.0,-0.0,20.0,-2.0,20.35631715516943,1.0,0.0,4.529940313402633,0.0,0.2476190476190484,0.0,0.45364983355392385,5.231209194575605,1.0,1.0,77.0,0.1,0.03,4.834717439196849,3.044e-5,4.834686999196849,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,3.977558782067862,0.0,0.20000000000000115,0.0,0.657158657128986,4.834717439196849,1.0,1.0,77.0,0.1,0.03,5.483058444014548,3.044e-5,5.483028004014548,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,4.874207351560526,0.0,0.19847328244274764,0.0,0.41037781001127427,5.483058444014548,1.0,1.0,77.0,0.1,0.03,6.223563827730552,3.044e-5,6.223533387730552,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,5.200072735460373,0.0,0.25000000000000006,0.0,0.7734910922701793,6.223563827730552,1.0,1.0,77.0,0.1,0.03,5.56484584670462,3.044e-5,5.5648154067046205,0.0,-0.0,-0.0,20.0,-2.0,20.226026984246015,1.0,0.0,4.902821413808118,0.0,0.24299065420560764,0.0,0.4190337786908951,5.564845846704621
1.0,1.0,78.0,0.1,0.03,5.229458161155375,0.111554452,5.117903709155375,0.0,-0.0,-0.0,22.0,-2.0,21.199281579478505,1.0,0.0,4.529940313402633,0.0,0.24761904761904774,0.0,0.45189880013369504,5.229458161155375,1.0,1.0,78.0,0.1,0.03,3.118951206412617,0.111554452,3.007396754412617,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000015,0.0,0.73012400164232,3.118951206412617,1.0,1.0,78.0,0.1,0.03,5.369138728571253,0.111554452,5.257584276571253,0.0,-0.0,-0.0,22.0,-2.0,21.05584577628077,1.0,0.0,4.714722751894095,0.0,0.1984732824427465,0.0,0.45594269423441114,5.369138728571253,1.0,1.0,78.0,0.1,0.03,3.880545945962489,0.111554452,3.768991493962489,0.0,-0.0,-0.0,22.0,-2.0,21.91321211832887,1.0,0.0,2.7711729385516697,0.0,0.24999999999999972,0.0,0.8593730074108196,3.880545945962489,1.0,1.0,78.0,0.1,0.03,5.611371816793003,0.111554452,5.499817364793003,0.0,-0.0,-0.0,22.0,-2.0,21.135101420233784,1.0,0.0,4.902821413808118,0.0,0.24299065420560712,0.0,0.4655597487792784,5.611371816793003
1.0,1.0,79.0,0.1,0.03,3.524783469304356,0.429120776,3.095662693304356,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.24761904761904846,0.0,0.5020738242367297,3.524783469304356,1.0,1.0,79.0,0.1,0.03,3.414708984645162,0.429120776,2.985588208645162,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000026,0.0,1.025881779874865,3.414708984645162,1.0,1.0,79.0,0.1,0.03,3.3655190418944096,0.429120776,2.9363982658944097,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.19847328244274834,0.0,0.6406354288760795,3.3655190418944096,1.0,1.0,79.0,0.1,0.03,4.112787226251685,0.429120776,3.6836664502516845,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.2500000000000002,0.0,1.2074868220137227,4.112787226251685,1.0,1.0,79.0,0.1,0.03,3.771749185717346,0.429120776,3.342628409717346,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560753,0.0,0.6541481483165332,3.771749185717346
1.0,1.0,80.0,0.1,0.03,3.7281629482671397,0.928981032,2.7991819162671394,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.2476190476190484,0.0,0.7054533031995127,3.728162948267139,1.0,1.0,80.0,0.1,0.03,3.8183625912472925,0.928981032,2.8893815592472922,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000115,0.0,1.4295353864769944,3.818362591247292,1.0,1.0,80.0,0.1,0.03,3.6175898031527636,0.928981032,2.6886087711527633,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.19847328244274764,0.0,0.892706190134434,3.6175898031527636,1.0,1.0,80.0,0.1,0.03,4.587896951555351,0.928981032,3.6589159195553504,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.25000000000000006,0.0,1.6825965473173887,4.587896951555351,1.0,1.0,80.0,0.1,0.03,4.029136795576527,0.928981032,3.1001557635765264,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560764,0.0,0.9115357581757136,4.029136795576527
1.0,1.0,81.0,0.1,0.03,4.005737592369625,1.363838064,2.641899528369625,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.24761904761904774,0.0,0.9830279473019997,4.005737592369625,1.0,1.0,81.0,0.1,0.03,4.310655534656305,1.363838064,2.9468174706563044,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000015,0.0,1.921828329886008,4.310655534656305,1.0,1.0,81.0,0.1,0.03,3.603256003950624,1.363838064,2.2394179399506235,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.1984732824427465,0.0,0.8783723909322954,3.603256003950624,1.0,1.0,81.0,0.1,0.03,5.1673372471118615,1.363838064,3.803499183111861,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.24999999999999972,0.0,2.2620368428738997,5.1673372471118615,1.0,1.0,81.0,0.1,0.03,4.3430448146853005,1.363838064,2.9792067506853,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560712,0.0,1.2254437772844875,4.3430448146853
1.0,1.0,82.0,0.1,0.03,3.874324760680498,1.838928516,2.0353962446804976,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904846,0.0,0.9672438905065658,3.8743247606804974,1.0,1.0,82.0,0.1,0.03,4.211380969050203,1.838928516,2.3724524530502027,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000026,0.0,1.9137548978119994,4.211380969050203,1.0,1.0,82.0,0.1,0.03,3.366727003692727,1.838928516,1.5277984876927269,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274834,0.0,0.7471104877817091,3.3667270036927266,1.0,1.0,82.0,0.1,0.03,5.047197112102433,1.838928516,3.2082685961024326,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,2.252534224707723,5.047197112102433,1.0,1.0,82.0,0.1,0.03,4.218121400339868,1.838928516,2.3791928843398678,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560753,0.0,1.220295795572193,4.218121400339868
1.0,1.0,83.0,0.1,0.03,3.7297821097623456,2.055904904,1.6738772057623454,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.2476190476190484,0.0,0.822701239588414,3.7297821097623456,1.0,1.0,83.0,0.1,0.03,3.828629988521062,2.055904904,1.772725084521062,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000115,0.0,1.531003917282858,3.8286299885210626,1.0,1.0,83.0,0.1,0.03,3.3647809500238024,2.055904904,1.3088760460238023,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274764,0.0,0.7451644341127851,3.3647809500238024,1.0,1.0,83.0,0.1,0.03,4.596690266023011,2.055904904,2.540785362023011,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,1.8020273786283014,4.596690266023011,1.0,1.0,83.0,0.1,0.03,3.9740622406089914,2.055904904,1.9181573366089915,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,0.9762366358413168,3.9740622406089914
