pMonth,pWeek,pDay,pHour,pBuy_Energy,pSell_Energy,pBuy_NetworkConnection,pBuy_FirmCapacity,pSell_FirmCapacity,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint,pSell_PrimaryUpCap,pSell_PrimaryDownCap,pSell_PrimaryEnergy,pBuy_PrimaryEnergy,pD2CPrimaryUp,pD2CPrimaryDown,pWH_use,pMonthly_Network_Cost,pHP_Month,pAC_Month,,,true NYISO lmp
1,2,8,179,0.7922,0,0.05,0,0,0.897688162,0.513976226,0,0,17,3.761,3.761,0,0,0,0,0,,,,,,0.7522
1,2,8,180,0.2465,0,0.05,0,0,0.915612161,0.522277516,0,2,17,1.03265,1.03265,0,0,0,0,0,,,,,,0.20653
1,2,8,181,0.2234,0,0.05,0,0,0.895700208,0.510755903,0,2,17,0.91685,0.91685,0,0,0,0,0,,,,,,0.18337
1,2,8,182,0.2165,0,0.05,0,0,0.8695078,0.49442371,0,3,17,0.8826,0.8826,0,0,0,0,0,,,,,,0.17652
1,2,8,183,0.2194,0,0.05,0,0,0.867903468,0.385888935,0,4,17,0.89675,0.89675,0,0,0,0,0,,,,,,0.17935
1,2,8,184,0.2133,0,0.05,0,0,0.936188928,0.307433548,0,4,17,0.8667,0.8667,0,0,0,0,0,,,,,,0.17334
1,2,8,185,0.3951,0,0.05,0,0,1.191866071,0.194586258,0,4,20,1.7757,1.7757,0,0,0,0,0,,,,,,0.35514
1,2,8,186,0.3286,0,0.05,0,0,1.665417631,0.087847871,0,4,20,1.4429,1.4429,0,0,0,0,-0.25,,,,,,0.28858
1,2,8,187,0.2209,0,0.05,0,0,1.963402199,0.01736629,0,3,20,0.9045,0.9045,0,0,0,0,-0.75,,,,,,0.1809
1,2,8,188,0.2291,0,0.05,0,0,1.955154118,0,0,3,20,0.9455,0.9455,0,0,0,0,-1.25,,,,,,0.1891
1,2,8,189,0.2164,0,0.05,0,0,1.805908572,0,0,3,20,0.882,0.882,0,0,0,0,-0.5,,,,,,0.1764
1,2,8,190,0.1949,0,0.05,0,0,1.640923666,0,0,4,18,0.7745,0.7745,0,0,0,0,0,,,,,,0.1549
1,2,8,191,0.1583,0,0.05,0,0,1.321666954,0,0,3,18,0.5915,0.5915,0,0,0,0,0,,,,,,0.1183
1,2,8,192,0.1429,0,0.05,0,0,1.001137312,0,0,4,18,0.51465,0.51465,0,0,0,0,0,,,,,,0.10293
1,2,9,193,0.1733,0,0.05,0,0,0.679603538,0,0,3,18,0.6666,0.6666,0,0,0,0,0,,,,,,0.13332
1,2,9,194,0.0841,0,0.05,0,0,0.55528963,0,0,3,18,0.2207,0.2207,0,0,0,0,0,,,,,,0.04414
1,2,9,195,0.1246,0,0.05,0,0,0.50723171,0,0,3,18,0.42285,0.42285,0,0,0,0,0,,,,,,0.08457
1,2,9,196,0.1053,0,0.05,0,0,0.494926073,0,0,3,18,0.3264,0.3264,0,0,0,0,0,,,,,,0.06528
1,2,9,197,0.1028,0,0.05,0,0,0.491704696,0.00000761,0,3,20,0.31385,0.31385,0,0,0,0,0,,,,,,0.06277
1,2,9,198,0.1933,0,0.05,0,0,0.545170476,0.027888613,0,3,20,0.76625,0.76625,0,0,0,0,0,,,,,,0.15325
1,2,9,199,0.3659,0,0.05,0,0,0.761138161,0.107280194,0,5,20,1.62925,1.62925,0,0,0,0,-0.25,,,,,,0.32585
1,2,9,200,0.2337,0,0.05,0,0,1.05426809,0.232245258,0,6,20,0.9686,0.9686,0,0,0,0,-0.5,,,,,,0.19372
1,2,9,201,0.2332,0,0.05,0,0,1.025724443,0.340959516,0,7,17,0.96585,0.96585,0,0,0,0,-0.25,,,,,,0.19317
1,2,9,202,0.2189,0,0.05,0,0,0.855001485,0.459732129,0,7,17,0.8947,0.8947,0,0,0,0,0,,,,,,0.17894
1,2,9,203,0.2113,0,0.05,0,0,0.846771932,0.513976226,0,7,17,0.8567,0.8567,0,0,0,0,0,,,,,,0.17134
1,2,9,204,0.1758,0,0.05,0,0,0.863123401,0.522277516,0,7,17,0.6791,0.6791,0,0,0,0,0,,,,,,0.13582
1,2,9,205,0.1548,0,0.05,0,0,0.847889702,0.510755903,0,7,17,0.574,0.574,0,0,0,0,0,,,,,,0.1148
1,2,9,206,0.1190,0,0.05,0,0,0.825919768,0.49442371,0,7,17,0.395,0.395,0,0,0,0,0,,,,,,0.079
1,2,9,207,0.1267,0,0.05,0,0,0.828777896,0.385888935,0,7,17,0.4334,0.4334,0,0,0,0,0,,,,,,0.08668
1,2,9,208,0.1340,0,0.05,0,0,0.899129955,0.307433548,0,7,17,0.46985,0.46985,0,0,0,0,0,,,,,,0.09397
1,2,9,209,0.1543,0,0.05,0,0,1.155948151,0.194586258,0,6,20,0.57145,0.57145,0,0,0,0,0,,,,,,0.11429
1,2,9,210,0.1655,0,0.05,0,0,1.6300657,0.087847871,0,7,20,0.6275,0.6275,0,0,0,0,-0.25,,,,,,0.1255
1,2,9,211,0.1579,0,0.05,0,0,1.929091883,0.01736629,0,6,20,0.5895,0.5895,0,0,0,0,-0.75,,,,,,0.1179
1,2,9,212,0.1461,0,0.05,0,0,1.920909364,0,0,6,20,0.5307,0.5307,0,0,0,0,-1.25,,,,,,0.10614
1,2,9,213,0.1148,0,0.05,0,0,1.771053202,0,0,6,20,0.37375,0.37375,0,0,0,0,-0.5,,,,,,0.07475
1,2,9,214,0.0927,0,0.05,0,0,1.605316809,0,0,3,18,0.26345,0.26345,0,0,0,0,0,,,,,,0.05269
1,2,9,215,0.1022,0,0.05,0,0,1.293373742,0,0,5,18,0.31095,0.31095,0,0,0,0,0,,,,,,0.06219
1,2,9,216,0.0985,0,0.05,0,0,0.985602467,0,0,6,18,0.2926,0.2926,0,0,0,0,0,,,,,,0.05852
1,2,10,217,0.1418,0,0.05,0,0,0.679603538,0,0,6,18,0.50875,0.50875,0,0,0,0,0,,,,,,0.10175
1,2,10,218,0.1591,0,0.05,0,0,0.55528963,0,0,5,18,0.59525,0.59525,0,0,0,0,0,,,,,,0.11905
1,2,10,219,0.0837,0,0.05,0,0,0.50723171,0,0,4,18,0.21835,0.21835,0,0,0,0,0,,,,,,0.04367
1,2,10,220,0.0815,0,0.05,0,0,0.494926073,0,0,3,18,0.20765,0.20765,0,0,0,0,0,,,,,,0.04153
1,2,10,221,0.0754,0,0.05,0,0,0.491704696,0.00000761,0,3,20,0.17675,0.17675,0,0,0,0,0,,,,,,0.03535
1,2,10,222,0.0869,0,0.05,0,0,0.545170476,0.027888613,0,3,20,0.2344,0.2344,0,0,0,0,0,,,,,,0.04688
1,2,10,223,0.0915,0,0.05,0,0,0.761138161,0.107280194,0,3,20,0.25745,0.25745,0,0,0,0,-0.25,,,,,,0.05149
1,2,10,224,0.2362,0,0.05,0,0,1.05426809,0.232245258,0,3,20,0.98085,0.98085,0,0,0,0,-0.5,,,,,,0.19617
1,2,10,225,0.0893,0,0.05,0,0,1.025724443,0.340959516,0,4,17,0.24625,0.24625,0,0,0,0,-0.25,,,,,,0.04925
1,2,10,226,0.1047,0,0.05,0,0,0.855001485,0.459732129,0,4,17,0.32325,0.32325,0,0,0,0,0,,,,,,0.06465
1,2,10,227,0.0946,0,0.05,0,0,0.846771932,0.513976226,0,2,17,0.27315,0.27315,0,0,0,0,0,,,,,,0.05463
1,2,10,228,0.0967,0,0.05,0,0,0.863123401,0.522277516,0,1,17,0.28345,0.28345,0,0,0,0,0,,,,,,0.05669
1,2,10,229,0.0955,0,0.05,0,0,0.847889702,0.510755903,0,2,17,0.27725,0.27725,0,0,0,0,0,,,,,,0.05545
1,2,10,230,0.0919,0,0.05,0,0,0.825919768,0.49442371,0,2,17,0.25935,0.25935,0,0,0,0,0,,,,,,0.05187
1,2,10,231,0.0915,0,0.05,0,0,0.828777896,0.385888935,0,1,17,0.25765,0.25765,0,0,0,0,0,,,,,,0.05153
1,2,10,232,0.0879,0,0.05,0,0,0.899129955,0.307433548,0,0,17,0.23965,0.23965,0,0,0,0,0,,,,,,0.04793
1,2,10,233,0.0849,0,0.05,0,0,1.155948151,0.194586258,0,-1,20,0.22435,0.22435,0,0,0,0,0,,,,,,0.04487
1,2,10,234,0.0866,0,0.05,0,0,1.6300657,0.087847871,0,-1,20,0.23295,0.23295,0,0,0,0,-0.25,,,,,,0.04659
1,2,10,235,0.0855,0,0.05,0,0,1.929091883,0.01736629,0,-2,20,0.2276,0.2276,0,0,0,0,-0.75,,,,,,0.04552
1,2,10,236,0.0891,0,0.05,0,0,1.920909364,0,0,-2,20,0.24565,0.24565,0,0,0,0,-1.25,,,,,,0.04913
1,2,10,237,0.0811,0,0.05,0,0,1.771053202,0,0,-3,20,0.2056,0.2056,0,0,0,0,-0.5,,,,,,0.04112
1,2,10,238,0.0790,0,0.05,0,0,1.605316809,0,0,-4,18,0.19515,0.19515,0,0,0,0,0,,,,,,0.03903
1,2,10,239,0.0820,0,0.05,0,0,1.293373742,0,0,-4,18,0.2102,0.2102,0,0,0,0,0,,,,,,0.04204
1,2,10,240,0.0782,0,0.05,0,0,0.985602467,0,0,-3,18,0.1911,0.1911,0,0,0,0,0,,,,,,0.03822
1,2,11,241,0.0695,0,0.05,0,0,0.679603538,0,0,-2,18,0.14765,0.14765,0,0,0,0,0,,,,,,0.02953
1,2,11,242,0.0610,0,0.05,0,0,0.55528963,0,0,-3,18,0.1052,0.1052,0,0,0,0,0,,,,,,0.02104
1,2,11,243,0.0819,0,0.05,0,0,0.50723171,0,0,-4,18,0.2097,0.2097,0,0,0,0,0,,,,,,0.04194
1,2,11,244,0.0780,0,0.05,0,0,0.494926073,0,0,-5,18,0.19005,0.19005,0,0,0,0,0,,,,,,0.03801
1,2,11,245,0.0677,0,0.05,0,0,0.491704696,0.00000761,0,-6,20,0.13825,0.13825,0,0,0,0,0,,,,,,0.02765
1,2,11,246,0.0637,0,0.05,0,0,0.545170476,0.027888613,0,-6,20,0.11835,0.11835,0,0,0,0,0,,,,,,0.02367
1,2,11,247,0.0344,0,0.05,0,0,0.761138161,0.107280194,0,-6,20,-0.02785,-0.02785,0,0,0,0,-0.25,,,,,,-0.00557
1,2,11,248,0.0716,0,0.05,0,0,1.05426809,0.232245258,0,-6,20,0.158,0.158,0,0,0,0,-0.5,,,,,,0.0316
1,2,11,249,0.0638,0,0.05,0,0,1.025724443,0.340959516,0,-5,17,0.11905,0.11905,0,0,0,0,-0.25,,,,,,0.02381
1,2,11,250,0.0791,0,0.05,0,0,0.855001485,0.459732129,0,-4,17,0.19545,0.19545,0,0,0,0,0,,,,,,0.03909
1,2,11,251,0.0803,0,0.05,0,0,0.846771932,0.513976226,0,-3,17,0.20165,0.20165,0,0,0,0,0,,,,,,0.04033
1,2,11,252,0.0907,0,0.05,0,0,0.863123401,0.522277516,0,-2,17,0.25345,0.25345,0,0,0,0,0,,,,,,0.05069
1,2,11,253,0.0924,0,0.05,0,0,0.847889702,0.510755903,0,-2,17,0.262,0.262,0,0,0,0,0,,,,,,0.0524
1,2,11,254,0.0839,0,0.05,0,0,0.825919768,0.49442371,0,-1,17,0.2197,0.2197,0,0,0,0,0,,,,,,0.04394
1,2,11,255,0.0798,0,0.05,0,0,0.828777896,0.385888935,0,-2,17,0.1992,0.1992,0,0,0,0,0,,,,,,0.03984
1,2,11,256,0.0789,0,0.05,0,0,0.899129955,0.307433548,0,-2,17,0.1945,0.1945,0,0,0,0,0,,,,,,0.0389
1,2,11,257,0.0847,0,0.05,0,0,1.155948151,0.194586258,0,-3,20,0.2235,0.2235,0,0,0,0,0,,,,,,0.0447
1,2,11,258,0.0803,0,0.05,0,0,1.6300657,0.087847871,0,-3,20,0.20155,0.20155,0,0,0,0,-0.25,,,,,,0.04031
1,2,11,259,0.0823,0,0.05,0,0,1.929091883,0.01736629,0,-3,20,0.21125,0.21125,0,0,0,0,-0.75,,,,,,0.04225
1,2,11,260,0.0773,0,0.05,0,0,1.920909364,0,0,-4,20,0.18665,0.18665,0,0,0,0,-1.25,,,,,,0.03733
1,2,11,261,0.0733,0,0.05,0,0,1.771053202,0,0,-4,20,0.16635,0.16635,0,0,0,0,-0.5,,,,,,0.03327
1,2,11,262,0.0617,0,0.05,0,0,1.605316809,0,0,-4,18,0.1087,0.1087,0,0,0,0,0,,,,,,0.02174
1,2,11,263,0.0631,0,0.05,0,0,1.293373742,0,0,-5,18,0.11535,0.11535,0,0,0,0,0,,,,,,0.02307
1,2,11,264,0.0546,0,0.05,0,0,0.985602467,0,0,-5,18,0.07275,0.07275,0,0,0,0,0,,,,,,0.01455
1,3,12,265,0.0719,0,0.05,0,0,0.679603538,0,0,-6,18,0.15935,0.15935,0,0,0,0,0,,,,,,0.03187
1,3,12,266,0.0524,0,0.05,0,0,0.55528963,0,0,-6,18,0.06185,0.06185,0,0,0,0,0,,,,,,0.01237
1,3,12,267,0.0658,0,0.05,0,0,0.50723171,0,0,-6,18,0.1289,0.1289,0,0,0,0,0,,,,,,0.02578
1,3,12,268,0.0741,0,0.05,0,0,0.494926073,0,0,-6,18,0.17055,0.17055,0,0,0,0,0,,,,,,0.03411
1,3,12,269,0.0723,0,0.05,0,0,0.491704696,0.00000761,0,-6,20,0.1617,0.1617,0,0,0,0,0,,,,,,0.03234
1,3,12,270,0.0742,0,0.05,0,0,0.545170476,0.027888613,0,-6,20,0.171,0.171,0,0,0,0,0,,,,,,0.0342
1,3,12,271,0.0742,0,0.05,0,0,0.761138161,0.107280194,0,-6,20,0.1711,0.1711,0,0,0,0,-0.25,,,,,,0.03422
1,3,12,272,0.0643,0,0.05,0,0,1.05426809,0.232245258,0,-6,20,0.1215,0.1215,0,0,0,0,-0.5,,,,,,0.0243
1,3,12,273,0.0666,0,0.05,0,0,1.025724443,0.340959516,0,-4,17,0.13285,0.13285,0,0,0,0,-0.25,,,,,,0.02657
1,3,12,274,0.0749,0,0.05,0,0,0.855001485,0.459732129,0,-3,17,0.17465,0.17465,0,0,0,0,0,,,,,,0.03493
1,3,12,275,0.0771,0,0.05,0,0,0.846771932,0.513976226,0,-2,17,0.1857,0.1857,0,0,0,0,0,,,,,,0.03714
1,3,12,276,0.0734,0,0.05,0,0,0.863123401,0.522277516,0,-1,17,0.1668,0.1668,0,0,0,0,0,,,,,,0.03336
1,3,12,277,0.0761,0,0.05,0,0,0.847889702,0.510755903,0,0,17,0.1804,0.1804,0,0,0,0,0,,,,,,0.03608
1,3,12,278,0.0765,0,0.05,0,0,0.825919768,0.49442371,0,1,17,0.1824,0.1824,0,0,0,0,0,,,,,,0.03648
1,3,12,279,0.0730,0,0.05,0,0,0.828777896,0.385888935,0,1,17,0.16505,0.16505,0,0,0,0,0,,,,,,0.03301
1,3,12,280,0.0685,0,0.05,0,0,0.899129955,0.307433548,0,0,17,0.14265,0.14265,0,0,0,0,0,,,,,,0.02853
1,3,12,281,0.0738,0,0.05,0,0,1.155948151,0.194586258,0,-1,20,0.1689,0.1689,0,0,0,0,0,,,,,,0.03378
1,3,12,282,0.0866,0,0.05,0,0,1.6300657,0.087847871,0,-1,20,0.2328,0.2328,0,0,0,0,-0.25,,,,,,0.04656
1,3,12,283,0.0949,0,0.05,0,0,1.929091883,0.01736629,0,-2,20,0.2746,0.2746,0,0,0,0,-0.75,,,,,,0.05492
1,3,12,284,0.0936,0,0.05,0,0,1.920909364,0,0,-2,20,0.26775,0.26775,0,0,0,0,-1.25,,,,,,0.05355
1,3,12,285,0.0801,0,0.05,0,0,1.771053202,0,0,-3,20,0.2006,0.2006,0,0,0,0,-0.5,,,,,,0.04012
1,3,12,286,0.0739,0,0.05,0,0,1.605316809,0,0,-3,18,0.16945,0.16945,0,0,0,0,0,,,,,,0.03389
1,3,12,287,0.0741,0,0.05,0,0,1.293373742,0,0,-3,18,0.1706,0.1706,0,0,0,0,0,,,,,,0.03412
1,3,12,288,0.0683,0,0.05,0,0,0.985602467,0,0,-4,18,0.14125,0.14125,0,0,0,0,0,,,,,,0.02825
1,3,13,289,0.0699,0,0.05,0,0,0.679603538,0,0,-4,18,0.1497,0.1497,0,0,0,0,0,,,,,,0.02994
1,3,13,290,0.0639,0,0.05,0,0,0.55528963,0,0,-5,18,0.1195,0.1195,0,0,0,0,0,,,,,,0.0239
1,3,13,291,0.0624,0,0.05,0,0,0.50723171,0,0,-5,18,0.11175,0.11175,0,0,0,0,0,,,,,,0.02235
1,3,13,292,0.0620,0,0.05,0,0,0.494926073,0,0,-6,18,0.10995,0.10995,0,0,0,0,0,,,,,,0.02199
1,3,13,293,0.0591,0,0.05,0,0,0.491704696,0.00000761,0,-6,20,0.0954,0.0954,0,0,0,0,0,,,,,,0.01908
1,3,13,294,0.0637,0,0.05,0,0,0.545170476,0.027888613,0,-6,20,0.1185,0.1185,0,0,0,0,0,,,,,,0.0237
1,3,13,295,0.0804,0,0.05,0,0,0.761138161,0.107280194,0,-6,20,0.2021,0.2021,0,0,0,0,-0.25,,,,,,0.04042
1,3,13,296,0.0817,0,0.05,0,0,1.05426809,0.232245258,0,-5,20,0.20865,0.20865,0,0,0,0,-0.5,,,,,,0.04173
1,3,13,297,0.0764,0,0.05,0,0,1.025724443,0.340959516,0,-3,17,0.18185,0.18185,0,0,0,0,-0.25,,,,,,0.03637
1,3,13,298,0.0764,0,0.05,0,0,0.855001485,0.459732129,0,-2,17,0.1819,0.1819,0,0,0,0,0,,,,,,0.03638
1,3,13,299,0.0753,0,0.05,0,0,0.846771932,0.513976226,0,-1,17,0.17635,0.17635,0,0,0,0,0,,,,,,0.03527
1,3,13,300,0.0744,0,0.05,0,0,0.863123401,0.522277516,0,1,17,0.1719,0.1719,0,0,0,0,0,,,,,,0.03438
1,3,13,301,0.0728,0,0.05,0,0,0.847889702,0.510755903,0,2,17,0.1641,0.1641,0,0,0,0,0,,,,,,0.03282
1,3,13,302,0.0732,0,0.05,0,0,0.825919768,0.49442371,0,2,17,0.16615,0.16615,0,0,0,0,0,,,,,,0.03323
1,3,13,303,0.0713,0,0.05,0,0,0.828777896,0.385888935,0,2,17,0.15665,0.15665,0,0,0,0,0,,,,,,0.03133
1,3,13,304,0.0640,0,0.05,0,0,0.899129955,0.307433548,0,1,17,0.1202,0.1202,0,0,0,0,0,,,,,,0.02404
1,3,13,305,0.0739,0,0.05,0,0,1.155948151,0.194586258,0,1,20,0.1694,0.1694,0,0,0,0,0,,,,,,0.03388
1,3,13,306,0.0770,0,0.05,0,0,1.6300657,0.087847871,0,0,20,0.185,0.185,0,0,0,0,-0.25,,,,,,0.037
1,3,13,307,0.0764,0,0.05,0,0,1.929091883,0.01736629,0,-1,20,0.18205,0.18205,0,0,0,0,-0.75,,,,,,0.03641
1,3,13,308,0.0758,0,0.05,0,0,1.920909364,0,0,-2,20,0.1792,0.1792,0,0,0,0,-1.25,,,,,,0.03584
1,3,13,309,0.0703,0,0.05,0,0,1.771053202,0,0,-3,20,0.15145,0.15145,0,0,0,0,-0.5,,,,,,0.03029
1,3,13,310,0.0712,0,0.05,0,0,1.605316809,0,0,-4,18,0.15605,0.15605,0,0,0,0,0,,,,,,0.03121
1,3,13,311,0.0684,0,0.05,0,0,1.293373742,0,0,-5,18,0.1419,0.1419,0,0,0,0,0,,,,,,0.02838
1,3,13,312,0.0612,0,0.05,0,0,0.985602467,0,0,-6,18,0.10585,0.10585,0,0,0,0,0,,,,,,0.02117
1,3,14,313,0.0618,0,0.05,0,0,0.686177221,0,0,-6,18,0.10885,0.10885,0,0,0,0,0,,,,,,0.02177
1,3,14,314,0.0533,0,0.05,0,0,0.559236655,0,0,-7,18,0.0667,0.0667,0,0,0,0,0,,,,,,0.01334
1,3,14,315,0.0532,0,0.05,0,0,0.509842948,0,0,-7,18,0.06605,0.06605,0,0,0,0,0,,,,,,0.01321
1,3,14,316,0.0537,0,0.05,0,0,0.496291477,0,0,-7,18,0.0687,0.0687,0,0,0,0,0,,,,,,0.01374
1,3,14,317,0.0670,0,0.05,0,0,0.494375852,0.00000761,0,-8,20,0.13485,0.13485,0,0,0,0,0,,,,,,0.02697
1,3,14,318,0.0697,0,0.05,0,0,0.549267169,0.027888613,0,-8,20,0.14835,0.14835,0,0,0,0,0,,,,,,0.02967
1,3,14,319,0.0784,0,0.05,0,0,0.771763673,0.107280194,0,-8,20,0.19195,0.19195,0,0,0,0,-0.25,,,,,,0.03839
1,3,14,320,0.0889,0,0.05,0,0,1.075429452,0.232245258,0,-8,20,0.24465,0.24465,0,0,0,0,-0.5,,,,,,0.04893
1,3,14,321,0.1201,0,0.05,0,0,1.058161744,0.340959516,0,-7,17,0.40025,0.40025,0,0,0,0,-0.25,,,,,,0.08005
1,3,14,322,0.0812,0,0.05,0,0,0.900032543,0.459732129,0,-6,17,0.20595,0.20595,0,0,0,0,0,,,,,,0.04119
1,3,14,323,0.0823,0,0.05,0,0,0.897688162,0.513976226,0,-6,17,0.21125,0.21125,0,0,0,0,0,,,,,,0.04225
1,3,14,324,0.0882,0,0.05,0,0,0.915612161,0.522277516,0,-4,17,0.2411,0.2411,0,0,0,0,0,,,,,,0.04822
1,3,14,325,0.0930,0,0.05,0,0,0.895700208,0.510755903,0,-5,17,0.2651,0.2651,0,0,0,0,0,,,,,,0.05302
1,3,14,326,0.0860,0,0.05,0,0,0.8695078,0.49442371,0,-4,17,0.2302,0.2302,0,0,0,0,0,,,,,,0.04604
1,3,14,327,0.0840,0,0.05,0,0,0.867903468,0.385888935,0,-4,17,0.21975,0.21975,0,0,0,0,0,,,,,,0.04395
1,3,14,328,0.0764,0,0.05,0,0,0.936188928,0.307433548,0,-4,17,0.1821,0.1821,0,0,0,0,0,,,,,,0.03642
1,3,14,329,0.0839,0,0.05,0,0,1.191866071,0.194586258,0,-5,20,0.2193,0.2193,0,0,0,0,0,,,,,,0.04386
1,3,14,330,0.0802,0,0.05,0,0,1.665417631,0.087847871,0,-6,20,0.20075,0.20075,0,0,0,0,-0.25,,,,,,0.04015
1,3,14,331,0.0806,0,0.05,0,0,1.963402199,0.01736629,0,-6,20,0.2029,0.2029,0,0,0,0,-0.75,,,,,,0.04058
1,3,14,332,0.0793,0,0.05,0,0,1.955154118,0,0,-6,20,0.1965,0.1965,0,0,0,0,-1.25,,,,,,0.0393
1,3,14,333,0.0804,0,0.05,0,0,1.805908572,0,0,-7,20,0.2022,0.2022,0,0,0,0,-0.5,,,,,,0.04044
1,3,14,334,0.0757,0,0.05,0,0,1.640923666,0,0,-7,18,0.1787,0.1787,0,0,0,0,0,,,,,,0.03574
1,3,14,335,0.0723,0,0.05,0,0,1.321666954,0,0,-6,18,0.16155,0.16155,0,0,0,0,0,,,,,,0.03231
1,3,14,336,0.0653,0,0.05,0,0,1.001137312,0,0,-7,18,0.12645,0.12645,0,0,0,0,0,,,,,,0.02529
1,3,15,337,0.0579,0,0.05,0,0,0.686177221,0,0,-6,18,0.08935,0.08935,0,0,0,0,0,,,,,,0.01787
1,3,15,338,0.0637,0,0.05,0,0,0.559236655,0,0,-6,18,0.1183,0.1183,0,0,0,0,0,,,,,,0.02366
1,3,15,339,0.0551,0,0.05,0,0,0.509842948,0,0,-6,18,0.07535,0.07535,0,0,0,0,0,,,,,,0.01507
1,3,15,340,0.0539,0,0.05,0,0,0.496291477,0,0,-7,18,0.0695,0.0695,0,0,0,0,0,,,,,,0.0139
1,3,15,341,0.0540,0,0.05,0,0,0.494375852,0.00000761,0,-7,20,0.0701,0.0701,0,0,0,0,0,,,,,,0.01402
1,3,15,342,0.0670,0,0.05,0,0,0.549267169,0.027888613,0,-8,20,0.13485,0.13485,0,0,0,0,0,,,,,,0.02697
1,3,15,343,0.0743,0,0.05,0,0,0.771763673,0.107280194,0,-7,20,0.17145,0.17145,0,0,0,0,-0.25,,,,,,0.03429
1,3,15,344,0.0809,0,0.05,0,0,1.075429452,0.232245258,0,-7,20,0.20445,0.20445,0,0,0,0,-0.5,,,,,,0.04089
1,3,15,345,0.0795,0,0.05,0,0,1.058161744,0.340959516,0,-7,17,0.19755,0.19755,0,0,0,0,-0.25,,,,,,0.03951
1,3,15,346,0.0796,0,0.05,0,0,0.900032543,0.459732129,0,-5,17,0.1981,0.1981,0,0,0,0,0,,,,,,0.03962
1,3,15,347,0.0782,0,0.05,0,0,0.897688162,0.513976226,0,-4,17,0.19085,0.19085,0,0,0,0,0,,,,,,0.03817
1,3,15,348,0.0769,0,0.05,0,0,0.915612161,0.522277516,0,-3,17,0.1846,0.1846,0,0,0,0,0,,,,,,0.03692
1,3,15,349,0.0766,0,0.05,0,0,0.895700208,0.510755903,0,-4,17,0.18315,0.18315,0,0,0,0,0,,,,,,0.03663
1,3,15,350,0.0767,0,0.05,0,0,0.8695078,0.49442371,0,-3,17,0.1836,0.1836,0,0,0,0,0,,,,,,0.03672
1,3,15,351,0.0745,0,0.05,0,0,0.867903468,0.385888935,0,-3,17,0.17255,0.17255,0,0,0,0,0,,,,,,0.03451
1,3,15,352,0.0732,0,0.05,0,0,0.936188928,0.307433548,0,-4,17,0.1662,0.1662,0,0,0,0,0,,,,,,0.03324
1,3,15,353,0.0736,0,0.05,0,0,1.191866071,0.194586258,0,-4,20,0.16775,0.16775,0,0,0,0,0,,,,,,0.03355
1,3,15,354,0.1085,0,0.05,0,0,1.665417631,0.087847871,0,-5,20,0.34245,0.34245,0,0,0,0,-0.25,,,,,,0.06849
1,3,15,355,0.0802,0,0.05,0,0,1.963402199,0.01736629,0,-6,20,0.20115,0.20115,0,0,0,0,-0.75,,,,,,0.04023
1,3,15,356,0.0785,0,0.05,0,0,1.955154118,0,0,-6,20,0.19265,0.19265,0,0,0,0,-1.25,,,,,,0.03853
1,3,15,357,0.0772,0,0.05,0,0,1.805908572,0,0,-6,20,0.186,0.186,0,0,0,0,-0.5,,,,,,0.0372
1,3,15,358,0.0786,0,0.05,0,0,1.640923666,0,0,-7,18,0.1928,0.1928,0,0,0,0,0,,,,,,0.03856
1,3,15,359,0.0807,0,0.05,0,0,1.321666954,0,0,-7,18,0.20325,0.20325,0,0,0,0,0,,,,,,0.04065
1,3,15,360,0.0758,0,0.05,0,0,1.001137312,0,0,-7,18,0.1788,0.1788,0,0,0,0,0,,,,,,0.03576
1,3,16,361,0.0856,0,0.05,0,0,0.679603538,0,0,-7,18,0.2279,0.2279,0,0,0,0,0,,,,,,0.04558
1,3,16,362,0.0803,0,0.05,0,0,0.55528963,0,0,-8,18,0.20165,0.20165,0,0,0,0,0,,,,,,0.04033
1,3,16,363,0.0786,0,0.05,0,0,0.50723171,0,0,-8,18,0.19315,0.19315,0,0,0,0,0,,,,,,0.03863
1,3,16,364,0.0769,0,0.05,0,0,0.494926073,0,0,-8,18,0.18445,0.18445,0,0,0,0,0,,,,,,0.03689
1,3,16,365,0.0778,0,0.05,0,0,0.491704696,0.00000761,0,-8,20,0.18875,0.18875,0,0,0,0,0,,,,,,0.03775
1,3,16,366,0.0783,0,0.05,0,0,0.545170476,0.027888613,0,-8,20,0.19145,0.19145,0,0,0,0,0,,,,,,0.03829
1,3,16,367,0.0781,0,0.05,0,0,0.761138161,0.107280194,0,-8,20,0.1906,0.1906,0,0,0,0,-0.25,,,,,,0.03812
1,3,16,368,0.0852,0,0.05,0,0,1.05426809,0.232245258,0,-8,20,0.2262,0.2262,0,0,0,0,-0.5,,,,,,0.04524
1,3,16,369,0.0846,0,0.05,0,0,1.025724443,0.340959516,0,-7,17,0.2231,0.2231,0,0,0,0,-0.25,,,,,,0.04462
1,3,16,370,0.0860,0,0.05,0,0,0.855001485,0.459732129,0,-6,17,0.22985,0.22985,0,0,0,0,0,,,,,,0.04597
1,3,16,371,0.0839,0,0.05,0,0,0.846771932,0.513976226,0,-5,17,0.2193,0.2193,0,0,0,0,0,,,,,,0.04386
